patient_id,prog_proliferation,prog_mmset_t4_14,prog_ccnd1_t11_14,prog_maf_program,prog_myc_targets,prog_nfkb,prog_ifn_response,prog_plasma_cell_diff,prog_bone_marrow_stroma,prog_highrisk_gep_proxy
MMRF_1085,0.834517786049052,-0.1353146864541476,-0.36201678846314744,-0.8154194012275611,0.16300456672393984,-0.6071947045069693,1.2763970102351423,0.0853922042239107,0.32391798277589323,0.26007763626438785
MMRF_1086,-0.3405166400100931,-0.25426980635239693,-0.2940198497583743,-0.5338192902863392,0.21016665506065005,0.4017413335376274,-0.08411089882710161,0.08377442797505297,-0.6066640285404883,-0.48263832636509774
MMRF_1089,0.1369087018144749,-0.5192763337935871,-0.5885422787927744,-0.5528982280216931,-0.6207186567775315,-0.21376192974270694,-1.3746425161311544,0.13619603687139414,-0.06763952706548541,-0.3131448591837586
MMRF_1092,-0.16751663512113935,-0.41534763091903626,-0.2877137940377449,-0.2555359786610256,0.36159160516839245,-0.07442819566739493,0.9330984058948495,0.4006863959722403,0.4972413069921435,-0.12011747443944507
MMRF_1098,-0.050160178435199265,-0.12899299917548354,0.592028138391732,-0.6380673568870843,0.4230291272959578,1.1314287432962344,0.8444911637297495,0.11267572743924899,-0.08216166096708265,0.39661284194655694
MMRF_1099,0.7785651235402047,0.04897079558471537,0.11524708851526644,0.4102190910093668,1.6810040191369655,0.9494447529353641,2.0140209728848917,1.8942705288180774,0.20086362498898858,1.570446750655012
MMRF_1100,-0.5892193138171709,-0.28419280170917194,0.18861584305229806,-0.7822172557225671,-0.8820781176819915,-1.242560206246397,0.5424253562843165,0.15472551288799177,0.3297595352976006,-0.7815110052406553
MMRF_1107,0.6564213704568311,-0.3616661451539113,-0.10008271328949458,-0.3359880505926175,0.7540105318000353,-0.9692223091562786,-0.5529712792650073,0.6147514865031813,-0.15207878998356142,0.6754213994241265
MMRF_1108,-0.6065920501743075,-0.5173274089845248,-0.11366982465399977,-0.35138252770751327,-0.1465588766184651,0.09008187077620149,0.9528702741681724,0.29200267006531816,1.134554037681268,-0.20079618480531577
MMRF_1110,0.9977266201954541,-0.164471294581656,0.26856554974936153,0.09808482235705424,1.2861107855123473,0.0461050721481104,0.05626307055443055,-0.5801623594377844,0.1320883710051611,0.6982391189664556
MMRF_1112,-0.3818491665974085,-0.4954589692603898,-0.2529805903774579,0.3232554747799188,0.3063940516228179,-0.12544690268517192,0.8760807012430695,-0.2594215118361852,0.1984515851630262,-0.10985579084007828
MMRF_1128,1.070228430327785,-0.38560515984550137,0.9437619969691539,0.165114123803468,0.5716467331189334,0.650414760567941,-0.2095134617608109,0.8094949456144599,-0.3168214588792569,0.7582593409425507
MMRF_1129,0.5028093941644275,-0.2446475163606708,-0.9697834178078502,-0.06560897389583004,-0.06271214172112978,0.0029693317835531585,0.1547542495691918,0.7977638890911712,0.4984152386381458,0.32531996127948354
MMRF_1130,-0.3031565743563104,-0.5571706488112667,0.0037030421596129237,-0.10893914079054645,-0.17939339827568615,-0.30518363694686196,0.9692528376600009,0.43502135918560264,-0.013881301185854844,-0.3956032746532611
MMRF_1131,-0.14054018088851356,2.5346339906017663,-0.05521934954651475,0.05206710534585063,-1.1565789537139095,0.11026774790090908,-0.37229015794384673,0.21489663748004642,-0.27872161226032516,-0.29397070660370916
MMRF_1137,-0.04125882234355004,-0.057656476060427675,0.474909889359185,-0.07495724994166852,0.45508305468091925,0.6085538207051542,0.36838227233602044,0.3665958917607791,-0.48544735983180193,0.12168216498826509
MMRF_1148,-0.32613952087010445,-0.572924996021951,-0.32922272151088533,-0.33784622949621546,-0.30532633872613774,-1.0335283578039969,-0.7609842527759642,-0.018147525313565095,0.06661521171959907,-0.3096609262982455
MMRF_1151,-0.4285913783878918,-0.453357666522731,-0.2623973772224203,-0.5219758771492451,-0.31291382311689847,0.7121166880625626,0.2011170059647218,0.2652693363239583,0.1521415712204918,-0.4327608756442253
MMRF_1152,1.2101398188209596,-0.36833526314767073,-0.26135941839578736,-0.5763314113419267,0.4660741026141553,-0.8608613870126606,0.32990147194580927,0.9366968206203465,-0.43476419990298915,0.605817149967732
MMRF_1153,-0.3408460836328347,-0.587622409398739,0.002682798185392743,-0.5182342847980813,0.2730748377978567,-1.3211543021773027,0.19502165991517648,-0.10241759014196769,-0.1846946547213569,-0.18793364055302306
MMRF_1157,0.2724679687401687,-0.22410314060517658,0.37740471399908554,-0.49154746506357594,-0.3020713641308526,-0.5659989389343386,-0.4102227892800579,0.08134460949226648,0.029739655417697058,-0.34860896901698435
MMRF_1159,0.5250118125020328,-0.056054450056531285,1.0781573853906954,0.8880247833459414,1.0020059877478793,1.6783130248138187,-0.5266828947764989,0.4732386929037939,-0.3112796266201943,0.8282839463209161
MMRF_1164,-0.2821318584241143,-0.42793024215509745,0.6353330986968624,2.5079493491421276,0.1691395098501447,0.8066725545770596,0.1897541586464315,-0.11355480899307027,-1.287603599428438,-0.0586084970110925
MMRF_1167,2.067062322846227,0.1189783194365793,0.9367888398778802,1.1028485355729187,0.774817268205726,-0.6470682377588377,0.1616390749563411,2.1663168977106517,-0.40905326053113994,1.6280054498937484
MMRF_1169,0.7910508457264451,-0.31823771306789705,0.6843426071563894,1.4235414725540843,-0.28160596157848167,-0.011637453631068495,0.6052808842328307,-0.17906258268392955,-0.2937282745878051,0.4798829663804548
MMRF_1171,-0.4683661643773637,-0.4048892534790948,-0.2624122127060947,-0.21812377246470954,-0.4889624540829105,0.6311447151222065,0.3760989412024172,-0.12127417264314647,0.9078804359476408,-0.4203649241246735
MMRF_1178,-0.25377526809997136,2.4403320347422977,-0.024194743106604688,-0.0017772002611804172,0.359628245172331,-1.411570606174241,-0.5140831273166081,-0.31374096122138123,-0.5682918275752601,-0.07330982063328614
MMRF_1179,-0.10978994752995176,2.8462650714918305,0.11729295542256843,0.23088027961025578,-0.9970240282346214,-1.012519231969328,1.3198655173570042,0.01923554290683451,-0.7677886196131168,-0.5369809438610329
MMRF_1180,-1.1656055318124066,-0.546678012369865,0.6162090378950021,2.0379421107082116,0.31733197055362644,1.3087854481623291,0.5557824149359969,-1.2539222106061958,-1.161527911457741,-0.09423923273656601
MMRF_1184,-0.20472729420241878,-0.43015929717228896,-0.24000289749131262,-0.09007338788059814,-0.5277269609616044,-0.704162761285532,-0.2146132202599718,-0.5142917046544875,0.17557942267465212,-0.32826635718053515
MMRF_1185,-0.46243531794096226,-0.406188495367986,0.3281736845190252,0.4593946412193156,-0.7612835734660536,0.07971921433412342,-0.3996916428398119,-0.30107151039711555,-0.5624976188141281,-0.7464498189401901
MMRF_1188,-0.27056235601107037,-0.351603224219448,-0.4448587045368391,0.16572982895670366,0.44997799637774283,0.49753158158577193,1.3914216910475623,-0.29963583330617255,0.05127626600246473,0.10170495147527284
MMRF_1189,0.2783822275841646,-0.19092616081246794,0.3360126912343159,-0.7685756298330009,-0.08441895228663882,-0.392780784031249,-0.4267750178455953,0.2847408553924057,-0.21366367030677705,0.035569215383313264
MMRF_1193,0.2987292053931301,-0.08832065647842066,0.3279529017328159,2.0872885980407956,0.18241533954432435,1.318268004728402,1.0459411028456584,0.07450527621655596,-0.04379111512188424,0.6939416911342359
MMRF_1195,0.5681345477133958,-0.3898937757410408,-0.23303914861662067,-0.001813013383410944,0.35105511063600336,-1.2028828037535118,-0.07761074156156322,0.5231414530253697,1.1215665952977938,0.5269302611724804
MMRF_1201,-0.9889746045164692,-0.22091299614892493,0.6236551432624312,-0.7590549730838152,0.43796765885794914,1.2244569094139435,1.3667841734429655,-0.5253120285663447,-0.37315757309675046,0.07586044983499847
MMRF_1202,-1.0652791048106252,2.9074429258946086,-0.192223120614409,-0.10476430194209277,-0.401129649052002,-0.797796297974705,-0.08302868061745527,-0.31431218430024793,-0.5990528706043009,-0.7700888580181136
MMRF_1205,0.1196053504904634,-0.3562266658679527,-0.17173974918070067,-0.052757576121855665,-0.11930133873090888,-0.17531068498216437,0.3986413196167636,-0.4646638084480834,-0.5020415301089821,-0.3201686573223591
MMRF_1210,0.25212570656790334,-0.35498460716661195,-0.3533317475992109,-0.804790998241223,0.1409337067861952,-0.07887457461658709,0.9996793565423207,0.11924209199422744,0.5468148351172775,0.13638191127232852
MMRF_1211,-0.3524496280827985,-0.3521117610141842,0.4645155561651521,-0.25145191271562645,-0.7484810195767534,-0.24238022527114234,-0.5637434799786506,-0.3244757981094687,-1.1119075050430265,-0.7190275258079251
MMRF_1212,-0.20740326581671154,-0.15842649589563185,0.4616571803618158,-0.4993592959880992,-0.19223185283148345,0.3742554225049708,-0.1881779094091985,-1.270575705183924,0.3566762980204737,-0.4332960745594104
MMRF_1216,-0.2927991057312936,3.2019410499091068,-0.24204488859673529,0.632316444328929,-0.11011241843851823,-0.6248791870779676,0.2957353290180367,0.7536486511646919,-0.8826995398933951,-0.17290301150079507
MMRF_1219,-0.4024640502203326,-0.4322498338790558,-0.09794871815164757,0.511436853610276,-0.0926065353256746,0.37818801961554777,1.2942072991163778,0.3440861964275729,-0.20757533127062497,-0.3721027035931313
MMRF_1223,0.11804122101004441,-0.4758335914018381,0.42378062345662937,0.09289624988946028,-0.8176995209624399,-0.5989760775043861,-0.5740045306892193,-0.6633249244554007,1.2871386361229824,-0.5914733408117351
MMRF_1224,0.5893778726460461,-0.40021937639614635,-0.3172875779101385,-0.7228258093124383,1.2659122649284675,0.7512285207240993,-0.5312639069061443,1.159378377042971,-0.08165552232984084,0.7467275668227479
MMRF_1229,0.49610731262542745,-0.3206294392168234,-0.39614946940896795,-0.5304712561323068,0.4811524026614786,-0.30867792743552996,1.111591185415574,1.121269548014055,0.3648254448036683,0.3655343713032285
MMRF_1231,-1.0218222912738957,-0.6012494397904292,0.3067551775267884,-0.013127837782354185,-0.9948358277741182,-1.029120629827846,-0.2768661211420245,-0.5182928435963234,-0.38964479578467315,-1.0057377803308487
MMRF_1232,2.1837618469683497,0.9185640757581898,0.2637675705997622,0.6189101823107694,1.3495222567962577,-0.5082269387926134,0.177262465618343,0.6807760882877576,-0.2893109385363604,2.2031705706915448
MMRF_1235,0.22676782835162665,-0.3221572631627859,0.6344849536028174,0.005112286057899318,0.21726389371168572,0.4135442808396075,-1.1756806439278678,-0.37938645464740856,-1.1940667216945344,0.2991038183979443
MMRF_1242,1.7275648195089057,0.09054992361223163,0.7833729608703163,2.4467887714272623,1.3091412533754083,1.0830523711485995,0.6157025454544457,0.953980966160375,-0.6528021769068943,1.5256998937055397
MMRF_1244,-0.7487664560352467,-0.37127178211842793,0.21722124541801968,-0.2085503844274878,-0.5965506032631296,-0.14115620639150017,-0.4947286257115378,-0.6118373804239805,-0.29115863572419975,-0.816786350313642
MMRF_1250,-0.020433457011940718,-0.4016390433852913,0.5536830694442355,0.3235580717589651,0.597644292457576,-0.553986177361023,-0.14468671089184595,0.24996356151595323,0.41805773952602493,0.3383933968730015
MMRF_1251,0.7098667508462485,2.9026900301130145,0.3385680211305262,1.4893993398075183,-0.21854097110026047,0.6111182766366686,0.11800373347963213,0.6897718431065125,-0.9359356406413092,0.5301434309646055
MMRF_1252,0.27838072783831164,0.9448273595357459,0.009842865714394189,0.029415199056577968,-0.13265385756691414,0.506015719717034,-0.17372762444959852,0.29205671827836865,-1.382280441182029,0.2783905735917195
MMRF_1256,-1.1835508844928897,-0.5539105485161278,-0.40964920624398354,-0.25840098653820515,-0.4498846134959075,0.481882111255074,-0.1632830554036943,-0.3386167448897279,3.636218300565021,-0.5009972590129047
MMRF_1257,-0.01768116696757569,-0.5488994225924622,-0.2667844575368829,-0.5844528013064776,0.4195030165556817,-1.221284715916134,-0.40685280140289626,-0.027727740090179708,0.30339015700484767,0.07534156083837465
MMRF_1260,-1.3189590359497165,2.551596463787857,0.3560881295395287,0.6069733489400926,-1.8475988544371738,-0.6965761361404558,-0.932171675335491,-0.5746055110201242,-0.22044889141018645,-1.3478349949556248
MMRF_1261,0.5156600342255117,-0.06232109272026504,0.31326334763738906,-0.6143247951359516,0.28263803641145774,0.5327985824047158,-0.47570630037117656,0.6794014615750019,0.9697438808782124,0.15720086885881362
MMRF_1266,-0.6567268199894376,3.162222737534097,-0.16943256907036325,0.18783417925839288,0.3467786285959429,-0.26358700743378355,-0.13493435207367804,-0.02892547274064816,-0.6913583355685402,-0.31471589354137103
MMRF_1267,-0.9612504853801268,1.0630345573124986,-0.15586150367522356,0.42899479833547843,-0.6913605304370143,-0.47321038945931276,-0.7096450639234492,-0.03212367129507043,-0.8191663018218162,-0.5397341479255655
MMRF_1269,0.7785020113431262,0.00016360633536369185,0.4596211282597192,-0.6562345153012604,-0.054065831301160105,-0.4412886722112699,0.21240465884934898,1.4076897324659425,0.2129475515218775,0.5217099530119241
MMRF_1270,0.4901151167885656,-0.3194036905008807,0.08796924745875678,0.05791582208452767,0.49781075164027416,0.9592586452107613,-0.3798347462185559,0.25291561776208377,-0.9690927967615641,0.37541385534897287
MMRF_1274,0.6699919625299453,-0.09676173401838406,-0.249742692711372,0.17908027362991033,0.5316246410412521,-0.8498037431170027,1.1036345289719702,0.9277174393270885,0.40017237083349827,0.3742381359366942
MMRF_1277,1.4986783076996395,-0.2715861202253572,-0.5359410650105829,-0.77989635075514,1.4129372514666256,-0.6292663584087926,0.025485451949947877,0.05361929160024577,0.4022481254683175,1.641545476566114
MMRF_1281,-0.6461614004351764,-0.4856082549530314,-0.12763756708467278,0.0017173896137444022,-0.9496235850147691,-1.3746684981662423,-1.1061838917696865,-0.017352815239873955,0.1945500609813214,-0.7239840854116617
MMRF_1284,-0.9437346866988124,-0.4534825241916841,-0.3851262517587183,0.4866601774106427,-0.6057159615160321,-0.0035619154236919345,0.07175351635460457,-0.2891315304489179,0.1402849309472825,-0.6538517089808595
MMRF_1285,-0.25956853195797025,-0.12978706413854701,-0.2705522064049899,0.07874604803427893,-0.5124765270539222,-0.7961133430827103,-0.38683213965617563,0.28780673988762845,0.3314088213927802,-0.06454862458040415
MMRF_1286,0.6952028413987693,-0.17590048460817273,0.5208528318629462,-0.7204343530895361,0.0665587160289921,-0.7241156926105204,-0.3138001882753539,0.9214130568103611,0.3031171576842893,-0.03131238073273113
MMRF_1289,1.3405999944500737,2.9556806615050495,-0.0547402830953837,0.869317465666765,0.9872113696353412,-0.25299073826785906,-0.21825391770432556,0.715116374580487,-0.5031889546651297,1.1063721235808874
MMRF_1290,0.8198457491955177,-0.0443315477201467,-0.1220453743249168,1.5054598966804753,0.2892162874610025,0.394186471541673,0.6364554781198991,-0.8895207854137009,-0.9595599219738352,0.5186534160646233
MMRF_1293,-0.34167177204665294,-0.1799116449440037,-0.13636116468743165,-0.46026710242369373,1.1032366021302773,0.736732107963077,-0.16259158461538098,0.49160071537708633,0.561259291379379,0.5742915977248043
MMRF_1295,-0.2456128524261607,1.0336131952644636,-0.2775081439774393,0.15262084135932,-0.2892130187619866,-0.2714549756594758,-0.7514945879090051,0.17687120710793494,-0.4080371114308994,-0.18750722029630465
MMRF_1296,1.6294530982530968,-0.2749990999455264,0.7780308411900715,-0.144192502893423,2.3450094568492754,-0.8851022361502131,0.5587485596305838,0.8782212663497558,0.4192253570502882,2.161994989725218
MMRF_1300,-0.11229681880670199,2.496550862545532,-0.23740170005439243,-0.42802686339690504,-0.6453324168677282,-0.6944563825525427,-0.20650963952521725,0.050699869647073584,-0.26223065553145,-0.2899437575408856
MMRF_1304,-0.8023023835008165,-0.6333843395571873,-0.2585061148676704,-0.4961687025372311,-0.9614831065877888,-0.06486720992788395,-0.09512118824008148,-0.01151631040999158,0.0883884237015178,-0.7921830203827178
MMRF_1307,0.9338207799915993,0.1477746979275179,0.7983823877481317,2.0164603183409584,1.11814553327952,1.6549048855334278,1.7324012392218366,0.5918953752996142,-0.8578085407426824,1.0788605860071676
MMRF_1308,0.25328763118941294,-0.22873365784486435,0.20947650884452573,0.4175913554893515,-0.9218707594980394,-0.46016253387174916,-0.19536211082280622,0.15559245161672713,-0.05732317930651987,-0.23850721761942148
MMRF_1309,-0.83903224356386,-0.6278090782499459,0.10129802076998248,-0.08239820723923184,-0.9666600405831111,-0.3766483961290459,-0.8439851595190824,-0.5919350826955526,-0.15288016241075486,-0.8830501698243559
MMRF_1310,0.2583966082620697,-0.020950554554934844,-0.10367633866118223,-0.45664547605714345,0.5731710294695862,0.6233749334553729,0.9889994872018697,0.5224920141179987,0.6233790303625865,0.4209971704257919
MMRF_1311,0.10365944055995363,0.14562943032569423,0.44016983612483185,-0.41415926590559604,0.21020464754823773,0.05211582335022641,0.3149764065429646,0.09456536976494519,-0.01396028675355073,-0.05597441599850894
MMRF_1312,0.7626368348645653,-0.10329615394793921,-0.2638467093351798,-0.31427604028838535,0.24458442010312406,-0.2884205793709441,1.5291704576489435,1.0114034012720206,0.30193048601156625,0.3120514762460669
MMRF_1314,-1.4647694852715711,-0.5117218562210041,-0.34095955330447747,-0.4965159381054071,-0.6671450168442287,-0.1381513704386707,-0.816797579399406,-0.9231299681578762,0.08911528352004282,-1.1848532557658342
MMRF_1318,-0.3185422063409718,0.6232506699262617,0.5638271249399203,0.5058963860462458,-0.5038270937641206,-0.9454508302208589,-0.688376893358902,-0.3150919594652321,-0.01930745785658002,-0.45079400775760636
MMRF_1320,2.386362043846205,-0.1246596636533834,-0.5392994125023087,-0.5054237262812374,1.298523583092954,-1.207670855425204,-0.5106780703870154,0.5518644838801405,0.25969430530942833,2.0604241307462297
MMRF_1323,0.2443618452287695,-0.49285464387055233,-0.35493636553317287,-0.16302741143048066,0.9735063019487518,-1.2679026016225243,0.19031864813275776,-0.29527956185862525,0.19046684115036316,0.8386727865366618
MMRF_1324,-0.021225296967481218,2.9349265127962996,-0.004912270564152554,0.4220309443157694,0.5101106284177922,0.47010421522771484,-0.48204711345510615,0.29566224658950563,-0.22510907685498438,0.34141077230853817
MMRF_1325,-0.6738582236235758,-0.34931810099749194,0.4385901875225212,-0.4372756504769293,-0.7567915346133542,-0.1738848670201887,-0.7624705949313322,0.3341683741950024,-0.10674870288303391,-0.6485533614863013
MMRF_1327,0.3085959473764566,-0.26528590880661,0.022895583936548225,-0.35903374260904847,0.6004777191325343,1.2278627353591303,-0.6832577247402541,0.4657663298194869,-0.39076976645081807,0.4253013953426506
MMRF_1328,1.9861697612645757,-0.09932462029967731,0.5871620563045223,1.710890146275319,1.331616647476092,-0.23052959965286254,0.11265059037451164,0.5667077636411798,-0.41216948483818056,1.9129181087662617
MMRF_1331,-0.8697936219609905,-0.38090376743456944,-0.26878269788767184,-0.37776478088662163,-0.7869506355983938,-0.45140696831407706,0.7499738412219648,-0.11559430532698749,-0.0725678794222349,-0.7767939254298059
MMRF_1335,1.5563309531967298,-0.13196980017300702,0.3807581993296694,-0.293189878375785,0.3887186933379681,-0.4813335914688816,-0.6234347589430216,0.36225865150258246,-0.24266830295877787,0.8619532799795282
MMRF_1338,0.13280989779394375,-0.3563228207431236,0.34699643316483003,-0.7003297484265493,-0.6490160086255796,-0.5981845496892573,-0.1656401375936273,-0.6254775901877221,0.10180892671523016,-0.4288373434098648
MMRF_1342,0.41449709087843684,-0.4725883707992638,-0.30079295209455087,-0.499164682112548,-0.21138570726097736,0.2953491156807508,0.05373972542384845,0.13138767244020758,0.7861840839049389,-0.31652207868288207
MMRF_1344,0.6430478527891145,-0.3492410038817336,-0.1863770136532769,-0.153523075442039,0.19919365601751762,0.2117169724242467,-0.7804839135455991,0.46345298213232305,0.6132126203459968,0.2296632001721594
MMRF_1346,-0.7553263954536976,-0.526733169287296,-0.034458794799548116,0.30702831682977355,-0.7651986486160509,-0.4116699820239374,-0.800253841437954,-0.634586834593238,0.04871786350524685,-0.834911751506678
MMRF_1348,-1.181759008599163,-0.589868779630305,0.17916899839571998,-0.6856879570566149,-1.8483076274310937,-0.4192425828652144,-1.3551467605512428,-1.2274874638896653,-1.0060346141420216,-1.6693700752334784
MMRF_1349,-0.1803267473656092,3.1358381055202194,0.08333115637682714,-0.09370797735628428,-0.2106222010699913,-0.5318565034387223,-0.14229020715634746,0.42964660413888334,0.2051660215084897,-0.28179578715557796
MMRF_1352,-0.9832005750484641,-0.5420091909062389,0.15266145260155356,-0.4364090892585592,-0.5761010462747956,0.4415874788743496,0.5387670649487349,-1.2588713464941168,-0.7624174389253732,-1.137700189003232
MMRF_1354,-0.2054978385897489,-0.5531445160517212,-0.2565014491824541,-0.4087043613476912,0.18350960173590303,-1.4612092356193982,0.700376892826981,0.0006425700616567553,0.23747846318411794,-0.17459542270372025
MMRF_1355,-1.170674782673463,-0.6190713164430633,-0.007921352502430166,-0.6872365129679684,-0.7604742425323137,-0.5656913664240389,-0.8371233574289075,-0.6025201560971243,-0.5100004329713291,-1.2231121388260962
MMRF_1356,0.5965636356870652,-0.21665606058714665,-0.5608252115124014,-0.6622947054610265,-0.39004694091580316,-0.7067300652274712,0.19738219742213536,0.12062937411384507,0.5031892173162683,0.09154761663774144
MMRF_1358,-1.3691332930224072,-0.730453717173187,-0.5034062453269585,-0.7715867017264074,-0.7857388353164962,-0.5539416419256812,-1.4078855272902342,-0.676980297238998,0.42259744471309596,-1.3476089132564577
MMRF_1359,1.7551963525941292,1.6777607837117146,-0.685279617932969,-0.16455882715069092,-0.14725203007057694,-0.8160005083607853,-0.32668282846008817,0.6142324603242907,-0.44353047383757466,1.075982667659677
MMRF_1360,-0.8950729893654471,-0.5994047411507353,-0.4080259837191993,0.019519560777957773,-0.3145844838061499,0.709285453106256,-0.368552687799565,-0.46109933096382705,0.052133610220256,-0.6098528251869728
MMRF_1361,-0.25127588647664817,1.8645897518522028,-0.08678673991157071,-0.0761350847570601,0.9215061084518315,-0.06125917257185028,0.24527533738259913,0.8063133358018723,0.34393151057976573,0.742146541584946
MMRF_1364,2.2936849540017366,-0.03501036459488652,-0.9815296396456961,-0.36609968334191834,0.2288637546947765,0.9945372275514127,0.6928069278855622,-0.6408545895323131,0.30744292460094913,1.1850373296010588
MMRF_1365,0.01283569935031909,-0.44025001838932365,0.08266137147395758,-0.4796754975406473,-0.4575772503678659,-0.29955941085811727,-0.9122679275688063,0.09132706336099422,0.22387292304326167,-0.4377724389976348
MMRF_1371,-0.4023984523338829,-0.6205070815111415,-0.380905187579338,-0.8542380323734937,-0.3281122649080223,-0.8848023807160906,0.3668866179245243,-0.3063699945257987,0.2533142980060554,-0.5889473386167287
MMRF_1373,0.29609494324743313,-0.3051136069830554,0.28539728309275875,-0.4468492551167707,-1.1062123389175398,-1.1164172640771077,0.1277760657804371,-0.11133203902363335,0.20783441898542324,-0.400071713740697
MMRF_1374,0.468508320078465,-0.3602353709603058,-0.3482760668034946,0.0710734874414588,-0.8366173853278173,-0.006942772163251121,-0.4124602259768905,0.839768895508174,0.3075758335154619,-0.08128123055645364
MMRF_1377,1.788298264204612,-0.2741290865242276,0.12738148966223578,0.08490954043114368,2.1321192691410196,0.15024214421607332,0.15388482452414,1.383261152907998,-0.14482963329830092,1.7806214724555958
MMRF_1380,-1.0435638525051814,-0.5200849706903915,-0.2586380997320398,-0.13893007786782002,-0.4406830448027364,-0.23425482686474952,-1.4094937884078595,-0.1530816428379488,-0.24995310721363093,-0.8573253853876495
MMRF_1383,-0.7895005818090138,-0.7394174355271019,-0.4757699766141458,-0.2691468864057054,0.1677293635455034,-1.395281627785364,-0.18522392923669195,-0.4203793349674048,-0.15060570650804778,-0.49111084195240584
